datetime,value,nr,solar,eolica,otras_ren,otras,pct_nr,pct_solar,pct_eolica,pct_otras_ren,pct_otras,pct_total
2020-03-31 04:00:00+02:00,10.7,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 05:00:00+02:00,10.7,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 06:00:00+02:00,15.05,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 07:00:00+02:00,15.6,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 08:00:00+02:00,20.02,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 09:00:00+02:00,25.75,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 10:00:00+02:00,23.94,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 11:00:00+02:00,20.45,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 12:00:00+02:00,22.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 13:00:00+02:00,25.99,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 14:00:00+02:00,25.76,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 15:00:00+02:00,22.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 16:00:00+02:00,20.46,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 17:00:00+02:00,22.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 18:00:00+02:00,20.2,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 19:00:00+02:00,26.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 20:00:00+02:00,29.02,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 21:00:00+02:00,30.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 22:00:00+02:00,27.75,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-03-31 23:00:00+02:00,24.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 00:00:00+02:00,22.26,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 01:00:00+02:00,20.22,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 02:00:00+02:00,19.67,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 03:00:00+02:00,19.25,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 04:00:00+02:00,19.31,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 05:00:00+02:00,20.76,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 06:00:00+02:00,25.43,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 07:00:00+02:00,27.21,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 08:00:00+02:00,27.96,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 09:00:00+02:00,28.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 10:00:00+02:00,29.07,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 11:00:00+02:00,28.99,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 12:00:00+02:00,28.51,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 13:00:00+02:00,28.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 14:00:00+02:00,27.38,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 15:00:00+02:00,27.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 16:00:00+02:00,26.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 17:00:00+02:00,26.61,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 18:00:00+02:00,27.4,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 19:00:00+02:00,29.22,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 20:00:00+02:00,30.05,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 21:00:00+02:00,31.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 22:00:00+02:00,29.85,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-01 23:00:00+02:00,29.07,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 00:00:00+02:00,24.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 01:00:00+02:00,22.93,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 02:00:00+02:00,21.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 03:00:00+02:00,20.96,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 04:00:00+02:00,20.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 05:00:00+02:00,22.56,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 06:00:00+02:00,25.31,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 07:00:00+02:00,27.31,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 08:00:00+02:00,27.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 09:00:00+02:00,26.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 10:00:00+02:00,24.51,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 11:00:00+02:00,24.51,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 12:00:00+02:00,24.84,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 13:00:00+02:00,25.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 14:00:00+02:00,24.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 15:00:00+02:00,22.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 16:00:00+02:00,17.07,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 17:00:00+02:00,17.2,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 18:00:00+02:00,22.71,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 19:00:00+02:00,25.82,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 20:00:00+02:00,27.3,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 21:00:00+02:00,28.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 22:00:00+02:00,25.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-02 23:00:00+02:00,24.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 00:00:00+02:00,21.88,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 01:00:00+02:00,18.93,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 02:00:00+02:00,18.15,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 03:00:00+02:00,18.19,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 04:00:00+02:00,18.47,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 05:00:00+02:00,18.45,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 06:00:00+02:00,23.76,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 07:00:00+02:00,26.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 08:00:00+02:00,26.45,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 09:00:00+02:00,25.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 10:00:00+02:00,23.03,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 11:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 12:00:00+02:00,24.09,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 13:00:00+02:00,25.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 14:00:00+02:00,25.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 15:00:00+02:00,24.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 16:00:00+02:00,22.22,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 17:00:00+02:00,21.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 18:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 19:00:00+02:00,26.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 20:00:00+02:00,28.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 21:00:00+02:00,30.11,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 22:00:00+02:00,29.15,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-03 23:00:00+02:00,28.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 00:00:00+02:00,25.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 01:00:00+02:00,22.99,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 02:00:00+02:00,21.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 03:00:00+02:00,20.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 04:00:00+02:00,19.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 05:00:00+02:00,19.6,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 06:00:00+02:00,20.3,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 07:00:00+02:00,19.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 08:00:00+02:00,19.31,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 09:00:00+02:00,19.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 10:00:00+02:00,14.98,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 11:00:00+02:00,13.06,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 12:00:00+02:00,14.28,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 13:00:00+02:00,10.82,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 14:00:00+02:00,10.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 15:00:00+02:00,9.88,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 16:00:00+02:00,9.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 17:00:00+02:00,8.6,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 18:00:00+02:00,10.9,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 19:00:00+02:00,13.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 20:00:00+02:00,18.78,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 21:00:00+02:00,18.12,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 22:00:00+02:00,17.24,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-04 23:00:00+02:00,14.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 00:00:00+02:00,8.51,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 01:00:00+02:00,5.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 02:00:00+02:00,5.26,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 03:00:00+02:00,5.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 04:00:00+02:00,5.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 05:00:00+02:00,5.26,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 06:00:00+02:00,5.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 07:00:00+02:00,5.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 08:00:00+02:00,5.74,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 09:00:00+02:00,5.77,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 10:00:00+02:00,4.63,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 11:00:00+02:00,3.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 12:00:00+02:00,3.86,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 13:00:00+02:00,5.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 14:00:00+02:00,5.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 15:00:00+02:00,3.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 16:00:00+02:00,1.95,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 17:00:00+02:00,4.48,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 18:00:00+02:00,12.88,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 19:00:00+02:00,15.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 20:00:00+02:00,19.08,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 21:00:00+02:00,22.65,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 22:00:00+02:00,20.63,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-05 23:00:00+02:00,16.13,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 00:00:00+02:00,22.52,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 01:00:00+02:00,18.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 02:00:00+02:00,15.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 03:00:00+02:00,15.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 04:00:00+02:00,15.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 05:00:00+02:00,19.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 06:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 07:00:00+02:00,25.51,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 08:00:00+02:00,26.4,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 09:00:00+02:00,27.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 10:00:00+02:00,27.69,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 11:00:00+02:00,28.6,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 12:00:00+02:00,28.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 13:00:00+02:00,28.7,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 14:00:00+02:00,28.51,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 15:00:00+02:00,27.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 16:00:00+02:00,27.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 17:00:00+02:00,27.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 18:00:00+02:00,27.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 19:00:00+02:00,27.02,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 20:00:00+02:00,28.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 21:00:00+02:00,30.19,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 22:00:00+02:00,27.6,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-06 23:00:00+02:00,25.51,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 00:00:00+02:00,23.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 01:00:00+02:00,23.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 02:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 03:00:00+02:00,20.3,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 04:00:00+02:00,20.3,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 05:00:00+02:00,20.54,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 06:00:00+02:00,23.2,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 07:00:00+02:00,24.19,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 08:00:00+02:00,23.65,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 09:00:00+02:00,24.19,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 10:00:00+02:00,23.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 11:00:00+02:00,23.19,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 12:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 13:00:00+02:00,20.3,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 14:00:00+02:00,19.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 15:00:00+02:00,19.59,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 16:00:00+02:00,16.25,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 17:00:00+02:00,18.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 18:00:00+02:00,21.2,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 19:00:00+02:00,23.19,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 20:00:00+02:00,25.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 21:00:00+02:00,28.51,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 22:00:00+02:00,25.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-07 23:00:00+02:00,24.61,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 00:00:00+02:00,25.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 01:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 02:00:00+02:00,22.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 03:00:00+02:00,20.53,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 04:00:00+02:00,20.3,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 05:00:00+02:00,21.18,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 06:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 07:00:00+02:00,23.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 08:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 09:00:00+02:00,24.19,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 10:00:00+02:00,24.19,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 11:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 12:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 13:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 14:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 15:00:00+02:00,22.51,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 16:00:00+02:00,20.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 17:00:00+02:00,22.52,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 18:00:00+02:00,24.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 19:00:00+02:00,25.65,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 20:00:00+02:00,27.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 21:00:00+02:00,30.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 22:00:00+02:00,27.01,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-08 23:00:00+02:00,25.9,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 00:00:00+02:00,22.66,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 01:00:00+02:00,21.3,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 02:00:00+02:00,21.08,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 03:00:00+02:00,20.9,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 04:00:00+02:00,17.34,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 05:00:00+02:00,15.59,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 06:00:00+02:00,19.97,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 07:00:00+02:00,21.02,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 08:00:00+02:00,22.66,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 09:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 10:00:00+02:00,24.52,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 11:00:00+02:00,23.66,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 12:00:00+02:00,23.72,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 13:00:00+02:00,24.8,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 14:00:00+02:00,24.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 15:00:00+02:00,21.78,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 16:00:00+02:00,16.5,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 17:00:00+02:00,21.02,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 18:00:00+02:00,22.66,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 19:00:00+02:00,23.0,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 20:00:00+02:00,26.2,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 21:00:00+02:00,27.99,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 22:00:00+02:00,26.2,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-09 23:00:00+02:00,23.52,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-10 00:00:00+02:00,19.98,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-10 01:00:00+02:00,17.1,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-10 02:00:00+02:00,14.99,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
2020-04-10 03:00:00+02:00,14.81,45616,11374,28033,20957,5849,40.79,10.17,25.07,18.74,5.23,1
